"","Artikeln.Nr.","Link","Erscheinungsjahr","Erscheinungsnr.","Medium","Titel","Autor","Abschnitt.Nr.","Zeitbezug","Land","Region","Thematische.Bewertung","Bewertung","X","X.1","X.2"
"89",7,"http://www.zeit.de/2006/09/Argument/komplettansicht?print=true",2006,9,"Zeit","Vorsicht, Absturzgefahr","Wolfgang Uchatius",14,"Gegenwart, Zukunft","Deutschland","","Åberlastet Insolvenzberater-Kommunen-Wohlfahrtsverb?nde, hoch Wartezeit-Insolvenzberater-Kommunen-Wohlfahrtsverb?nde, steigend StellenkÅrzungen-Insolvenzberater, fallend Staatsausgaben, steigend ?berschuldete",-3,"","",""
"90",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",1,"Gegenwart","Deutschland","","gute Stimmung-Wirtschaft, neue Regierung-Stimmungsumschwung-Wirtschaft, ungenÅgend Merkel-Faktor",0,"","",""
"91",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",2,"Gegenwart","Deutschland","","steigend Konjunktur-DIHK, Exportwachstum-DIHK, steigend Investitionst?tigkeit-DIHK, steigend Exporte-DIHK, gut Zukunftserwartung-Unternehmen-DIHK",3,"","",""
"92",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",3,"Gegenwart","Deutschland","","hoch Gesch?ftsklimaindex-ifo, steigend Exporte, verbessert Binnennachfrage, steigend Konsum, stabil Verbraucherstimmung-GfK",3,"","",""
"93",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",4,"Gegenwart","Deutschland","","sachlicher Politische-Debatte",1,"","",""
"94",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",5,"Gegenwart","Deutschland","","steigend Rentenalter, anhaltend Stimmung, ",2,"","",""
"95",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",6,"Gegenwart","Deutschland","","ungenÅgend Stimmung, ungenÅgend Merkel-Faktor",-1,"","",""
"96",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",7,"Gegenwart","Deutschland, Welt","","Exportweltmeister, mittel ?lpreis, mittel Euro-Kurs, anhaltend Weltkonjunktur",2,"","",""
"97",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",8,"Gegenwart, Zukunft","Deutschland","","steigend Binnennachfrage, steigend Industrieinvestitionen, steigend Bauwirtschaft, steigend Industrieproduktion, gut Auftragslage, konstant Auftragslage, hoch Unternehmensgewinne, IW, Reformpl?ne, teure Gesundheitsreform, m?glich Politische-Konflikte",2,"IW=""Institut der Deutsche Wirtschaft""","",""
"98",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",9,"Gegenwart, Zukunft","Deutschland","","steigend Mehrwertsteuer, steigend Konsum-2006, fallend Konsum-2007, fallend Investitionsbedarf, endend Konjunktur",-1,"","1","Nutzung von Jahreszahlen im Thema korrekt?"
"99",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",10,"Gegenwart, Zukunft","Deutschland","","stagnierend Wirtschafsleistung-Viertes-Quartal, steigend Arbeitslosenzahlen, entlastet Arbeitsmarkt-Minijobs-Teilzeitjobs, bescheid Wachstum",-1,"","",""
"100",8,"http://www.zeit.de/2006/10/Argument_10/komplettansicht?print=true",2006,10,"Zeit","Bester Laune am Abgrund entlang","Klaus-Peter Schmid",11,"Gegenwart, Zukunft","Deutschland","","mittel Wirtschaftswachstum-Prognose-Bundesregierung, Merkel-Faktor, ungewiss Konjunktur",0,"","",""
"101",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",1,"Vergangenheit, Gegenwart, Zukunft","Deutschland","","steigend Aktienindex-DAX",2,"","",""
"102",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",2,"Gegenwart","Deutschland","","DAX, Altana-Dax, FMC-Dax, E.On-Dax, Siemens-Dax, schwach Deutsche-Telekom-Entwicklung-DAX",2,"","",""
"103",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",3,"Gegenwart","Deutschland","","Blase",0,"","",""
"104",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",4,"Gegenwart","Deutschland","","hoch Unternehmensgewinne-DAX, hoch Unternehmensgewinne-Deutsche-Banksteigend Unternehmensgewinne-DAX, niedrig Kurs-Gewinn-Verh?ltnis-Sal.-Oppenheimer",2,"","",""
"105",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",5,"Gegenwart","Deutschland","","gÅnstig Aktien-DAX",2,"","",""
"106",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",6,"Gegenwart","Deutschland","","abnormale Gewinne, hoch Eigenkapitalrendite, gut Zukunftsaussicht",3,"","1","Letzter Satz Unklar Einzubauen"
"107",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",7,"Vergangenheit, Zukunft","Deutschland, Welt","","steigend Unternehmensinvestitionen, endend Niedrigzinsen, endend LohnzurÅckhaltung, steigend Rohstoffpreise-Trend, fallend Dollar-Kurs-Euro",-1,"","",""
"108",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",8,"Gegenwart","Europa, Welt","","Optimismus-Analysten-B?rse, Margenausweitung-Unternehmen-Rekord-Europa-Morgan-Stanley",1,"","1","Tonfall des Redakteurs eher kritisch, schwer einzubauen"
"109",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",9,"Gegenwart, Zukunft","USA, Europa, Japan","","endend Expansive-Geldpolitik, Realwirtschaft-Risiken-FED-Bernanke, steigend Notenbankzinsen-FED, Inflationsrisiko-Europa-EZB-Trichet, steigend Leitzins-Prognosen-Europa, steigend Inflation-Japan, steigend Leitzins-Prognose-Japan",-1,"","",""
"110",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",10,"Gegenwart","Welt","","erh?hte Risikofreude-Investoren, hoch Risikoindikatoren",-1,"Risikoindikatoren=""Indikatoren, die den globalen Risikoappetit messen""","",""
"111",9,"http://www.zeit.de/2006/11/Argument_11/komplettansicht?print=true",2006,11,"Zeit","Aktien sind keine Schn?ppchen mehr","Robert von Heusinger",11,"Gegenwart","Welt","","fehlend Blasenbildung-Echte, Chancen-Gr?†er-Risiken",2,"","",""
"112",10,"http://www.zeit.de/2006/14/Kolumne/komplettansicht?print=true",2006,14,"Zeit","Karstadt kauft sich selbst","Marcus Rohwetter",1,"Vergangenheit, Gegenwart","Deutschland","","KarstadtQuelle, Thomas-Middelhoff, Immobilienverkauf-KarstadtQuelle, hoch Entlassungen-KarstadtQuelle, gr?†ter Immobiliendeal",0,"","",""
"113",10,"http://www.zeit.de/2006/14/Kolumne/komplettansicht?print=true",2006,14,"Zeit","Karstadt kauft sich selbst","Marcus Rohwetter",2,"Gegenwart","Deutschland","","KarstadtQuelle-Immobilienverkauf-Whilehall-Fonds-Goldman-Sachs, Schulden-KarstadtQuelle, aufbessern Bilanz-KarstadtQuelle",1,"","",""
"114",10,"http://www.zeit.de/2006/14/Kolumne/komplettansicht?print=true",2006,14,"Zeit","Karstadt kauft sich selbst","Marcus Rohwetter",3,"Gegenwart","Deutschland","","Immobilienverkauf-KarstadtQuelle, m?glich Weiterverkauf-Probleme, ungewiss Rendite-Weiterverkauf-Immobilien-KarstadtQuelle",0,"","",""
"115",10,"http://www.zeit.de/2006/14/Kolumne/komplettansicht?print=true",2006,14,"Zeit","Karstadt kauft sich selbst","Marcus Rohwetter",4,"Vergangenheit, Gegenwart","Deutschland","","Interne-Konflikte-KarstadtQuelle, Lonsdale-Quelle-KarstadtQuelle, ungewisse Zukunft",0,"","",""
"116",11,"http://www.zeit.de/2006/16/Argument/komplettansicht?print=true",2006,16,"Zeit","Mehr K?mpfe, weniger Kampfkraft","Kolja Rudzio",1,"Vergangenheit, Zukunft","Deutschland","","Gewerkschaften, Arbeitsk?mpfe, steigend Streiks-Anzahl, gleichbleibend Gewerkschaft-Kampfkraft, fallend Verhandlungskraft-Gewerkschaften-Lohnentwicklung",0,"","",""
"117",11,"http://www.zeit.de/2006/16/Argument/komplettansicht?print=true",2006,16,"Zeit","Mehr K?mpfe, weniger Kampfkraft","Kolja Rudzio",2,"Vergangenheit","Deutschland","","fallend Gewerkschaftsmitglieder-IG-Metall-IGMetall, Tarifrunden, Lohnerh?hungen",0,"","",""
"118",11,"http://www.zeit.de/2006/16/Argument/komplettansicht?print=true",2006,16,"Zeit","Mehr K?mpfe, weniger Kampfkraft","Kolja Rudzio",3,"Gegenwart","Deutschland","","Warnstreiks-Gewerkschaft-Metaller-Lohnerh?hung, Niederlage-Ver.di-Gewerkschaft, Streiks-Kommunen-Ver.di, Streiks-?rzte-Lohnerh?hung, Streiks-Geb?udereiniger",0,"","",""
"119",11,"http://www.zeit.de/2006/16/Argument/komplettansicht?print=true",2006,16,"Zeit","Mehr K?mpfe, weniger Kampfkraft","Kolja Rudzio",4,"Vergangenheit, Gegenwart","Deutschland","","ungleiche Tarife-?ffentlicher-Dienst, Bundesangestelltentarifvertrag, TV?D-Tarifvertrag-?ffentlichen-Dienst, Sondervereinbarungen, Niedrigstlohngruppen, Einzelvereinbarungen, ?ffnungsklauseln-Arbeitnehmer-Industrie",-1,"","",""
"120",11,"http://www.zeit.de/2006/16/Argument/komplettansicht?print=true",2006,16,"Zeit","Mehr K?mpfe, weniger Kampfkraft","Kolja Rudzio",5,"Vergangenheit, Gegenwart","Deutschland","","Gewerkschaften-Paradigmenver?nderung-Einheitslohn",-1,"","",""
"121",11,"http://www.zeit.de/2006/16/Argument/komplettansicht?print=true",2006,16,"Zeit","Mehr K?mpfe, weniger Kampfkraft","Kolja Rudzio",6,"Gegenwart","Deutschland","","steigend Tarifk?mpfe-Individuell-Piloten-Fluglotsen-Klinik?rzte, steigend Wirtschaftsausf?lle-Gefahr",-1,"","",""
"122",11,"http://www.zeit.de/2006/16/Argument/komplettansicht?print=true",2006,16,"Zeit","Mehr K?mpfe, weniger Kampfkraft","Kolja Rudzio",7,"Gegenwart, Zukunft","Deutschland","","Lohnentwicklung-Einkommensschere, ?konomen-BefÅrworten-Lohnschere-Effizienz",1,"","",""
"123",11,"http://www.zeit.de/2006/16/Argument/komplettansicht?print=true",2006,16,"Zeit","Mehr K?mpfe, weniger Kampfkraft","Kolja Rudzio",8,"Gegenwart","Deutschland","","kÅhl Marktlogik-?konomen-Lohnentwicklung, Einkommensverteilung-Gesellschaft-Kritisch, Staat-Intervention-Steuern-Sozialsystem-Optionen, Staat-Gewerkschaften-Balance",0,"","",""
"124",11,"http://www.zeit.de/2006/16/Argument/komplettansicht?print=true",2006,16,"Zeit","Mehr K?mpfe, weniger Kampfkraft","Kolja Rudzio",9,"Vergangenheit, Gegenwart, Zukunft","Deutschland","","endend Unbefristete-Vertr?ge-Vergabe, Outsourcing-Osteuropa, Niedriglohnsektor-Private-Postdienste, Staat-Bildungschancen-Aufstiegschancen ",0,"","",""
"125",11,"http://www.zeit.de/2006/16/Argument/komplettansicht?print=true",2006,16,"Zeit","Mehr K?mpfe, weniger Kampfkraft","Kolja Rudzio",10,"Gegenwart, Zukunft","Deutschland","","steigend Gewerkschaftsgruppen-Einzeln-Einfluss, fallend Gewerkschaft-Einfluss-Gesamt",0,"","",""
"126",12,"http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true",2006,21,"Zeit","Ein Konzern wird zerlegt","Cerstin Gammelin",1,"Vergangenheit, Gegenwart, Zukunft","Deutschland","","Altana-Chemiekonzern-Pharmakonzern-Verhandlungen-Konzernzukunft-Nikolaus Schweickardt, PR-Team-Auszeichnung-Thomas-Gauly-Altana, Quandt-Altana-Konzernzukunft, Arbeitspl?tze-Konzernzukunft, ",-1,"","",""
"127",12,"http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true",2006,21,"Zeit","Ein Konzern wird zerlegt","Cerstin Gammelin",2,"Gegenwart, Zukunft","Deutschland, Welt","Bad Homburg, Hessen","Konzernholding-Altana-Konzernzukunft-Nokolaus-Schweickardt, hoch Wettbewerb-Pharmaindustrie-Altana, Altana-Susanne-Klatten-Quandt-BMW",-1,"","",""
"128",12,"http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true",2006,21,"Zeit","Ein Konzern wird zerlegt","Cerstin Gammelin",3,"Gegenwart, Zukunft","Deutschland","Bad Homburg, Hessen","Altana-Rettungsaktion-Schweickardt, Atlanta-Pharmasparte-Abspaltung-Goldman-Sachs",1,"","",""
"129",12,"http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true",2006,21,"Zeit","Ein Konzern wird zerlegt","Cerstin Gammelin",4,"Gegenwart, Zukunft","Deutschland, Welt","Bad Homburg, Hessen","Altana-Pantoprazol-Panto-Patentablauf-Umsatz, Altana-Akquirierungen-Investitionen",0,"","",""
"130",12,"http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true",2006,21,"Zeit","Ein Konzern wird zerlegt","Cerstin Gammelin",5,"Gegenwart, Zukunft","Deutschland, Welt","Bad Homburg, Hessen, Singen, Baden-WÅrttemberg, Konstanz, Baden-WÅrttemberg","Altana-B?rsengang, Arbeitnehmer-Verunsicherung, gro† Arbeitgeber-Altana-Forschung-Bodenseeregion, Zukunftsangst-Arbeitnehmer-Altana",-2,"","",""
"131",12,"http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true",2006,21,"Zeit","Ein Konzern wird zerlegt","Cerstin Gammelin",6,"Vergangenheit, Gegenwart","Deutschland","Oranienburg, Brandenburg","Altana-Firmengeschichte, GÅnther-Quandt, By-Gulden-Werke, Altana-Gruppe-Chemie-Pharma, Schweickardt-Altana",0,"","",""
"132",12,"http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true",2006,21,"Zeit","Ein Konzern wird zerlegt","Cerstin Gammelin",7,"Gegenwart, Zukunft","Deutschland, Welt","","steigend Forschungskosten-Altana-Pharmaindustrie, kÅrzere Vermarktungszeiten-Patentrecht-Altana-Pharmaindustrie, milliardenschwere RÅckruflisten-Altana, ver?nderte Rahmenbedingungen-Altana-Pharmaindustrie, ethisches Pharmagesch?ft-Altana",-1,"","",""
"133",12,"http://www.zeit.de/2006/21/Altana_xml/komplettansicht?print=true",2006,21,"Zeit","Ein Konzern wird zerlegt","Cerstin Gammelin",8,"Gegenwart, Zukunft","Deutschland, USA, Japan, Europa,","","Altana-Verkauf, gro† Vertriebsnetz-Altana-Europa, Novartis-Altana-Interessent, Boehringer-Ingelheim-Altana-Interessent",0,"","",""
"134",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",1,"Vergangenheit, Gegenwart","UK","","Strom-Wellenkraftwerk-Stromness-Schottland",0,"","",""
"135",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",2,"Gegenwart","UK","","Pelamis-Wellenkraftwerkprojekt-Stomness-Schottland",0,"","",""
"136",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",3,"Gegenwart","UK","","Pelamis-Wellenkraftwerkprojekt-Stomness-Schottland",0,"","",""
"137",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",4,"Gegenwart, Zukunft","Deutschland","","Wellenkraftwerke-Planung-Nordsee-Ostsee, Wellenkraftwerke-Meeresenergiekraftwerk-EnBW",0,"","",""
"138",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",5,"Gegenwart, Zukunft","UK, Europa","","Alternative-Energie, Pelamis-Wellenkraftwerk-Europ?ische-Union-Britische-Regierung, European-Marine-Energy-Center",2,"","",""
"139",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",6,"Gegenwart, Zukunft","UK, Portugal","","Pelamis-Wellenkraftwerkprojekt-Stomness-Schottland, Ocean-Power-Delivery-Konstruktionsfirma-Max-Carcas, Enersis-Energieunternehmen-Wellenkraftwerke, Alternative-Energien",2,"","",""
"140",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",7,"Gegenwart, Zukunft","UK, Welt, Spanien, Frankreich","","Wagniskapital-Wellenkraftwerke-Alternative-Energien-SMD-Hydrovision-Marine-Current-Turbines, Ocean-Power-Technologies-Unternehmen-Iberdrola-Wellenergieanlagen-PowerBuoy",2,"","",""
"141",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",8,"Zukunft","Deutschland, UK, Welt","Leipzig, Sachsen","steigend Meeresenergie-Graw-Langfrist, steigend Wellenkraftwerke-Gezeitenkraftwerke-Weltenergierat",2,"","",""
"142",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",9,"Zukunft","Welt","","steigend Energieeffizienz-Wellenkraftwerke-Max-Carcas",2,"","",""
"143",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",10,"Zukunft","UK, USA, Europa","","Wellenenergie-Potential, Konkurrenz-USA",1,"","",""
"144",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",11,"Vergangenheit, Gegenwart, Zukunft","USA","","hoch Energiepotential-Wellenkraft-Electric-Power-Research-Institute-EPRI",3,"","",""
"145",13,"http://www.zeit.de/2006/22/E-Wellenenergie_xml/komplettansicht?print=true",2006,22,"Zeit","Strom aus der Welle","Lothar Lochmaier",12,"Gegenwart, Zukunft","Deutschland, UK","","steigend Finanzierungspotential-Wellenkraftwerke, Voith-Siemens-Hydro-?bernahme-Wavegen, steigend Investitionen-Energiekraftwerke",3,"","",""
"146",14,"http://www.zeit.de/2006/23/Im_Zweifel_gegen_die_Buerger/komplettansicht?print=true",2006,23,"Zeit","Im Zweifel gegen die BÅrger","Elisabeth Niejahr",1,"Vergangenheit, Gegenwart, Zukunft","Deutschland","","Regierung-Gro†e-Koalition, konzeptionelles Durcheinander-Gro†e-Koalition, senken Lohnnebenkosten-Ziel-Gro†e-Koalition, fehlend ?konomisches-Konzept-Gro†e-Koalition",-1,"","",""
"147",14,"http://www.zeit.de/2006/23/Im_Zweifel_gegen_die_Buerger/komplettansicht?print=true",2006,23,"Zeit","Im Zweifel gegen die BÅrger","Elisabeth Niejahr",2,"Vergangenheit","Deutschland","","Haushaltssanierung-Koalitionsverhandlungen-Priorit?t-Gro†e-Koalition, steigend Mehrwertsteuer-Koalitionsverhandlungen-Gro†e-Koalition, senken Lohnnebenkosten-Koalitionsverhandlungen-Gro†e-Koalition-Mehrwertsteuererh?hung",0,"","",""
"148",14,"http://www.zeit.de/2006/23/Im_Zweifel_gegen_die_Buerger/komplettansicht?print=true",2006,23,"Zeit","Im Zweifel gegen die BÅrger","Elisabeth Niejahr",3,"Vergangenheit, Zukunft","Deutschland","","Tabaksteuer-Krankenkassenbeitr?ge-Merkel, steigend Rentenbeitrag-Merkel-Gro†e-Koalition, z?h Verhandlungen-Gesundheitsreform-Gro†e-Koalition, hoch ?berschÅsse-Bundesagentur-FÅr-Arbeit-Haushalt-MÅntefering-SteinbrÅck",-2,"","",""
"149",14,"http://www.zeit.de/2006/23/Im_Zweifel_gegen_die_Buerger/komplettansicht?print=true",2006,23,"Zeit","Im Zweifel gegen die BÅrger","Elisabeth Niejahr",4,"Gegenwart, Zukunft","Deutschland","","Miskommunikation-Merkel-SteinbrÅck-MÅntefering, steigend Steuern-Gro†e-Koalition-Hypothese, steigend Sozialabgaben-Gro†e-Koalition-Hypothese",-2,"","",""
"150",15,"http://www.zeit.de/2006/25/Kasten_-rztestreik_xml/komplettansicht?print=true",2006,25,"Zeit","Kampf an allen Fronten","Meyer-Timpe",1,"Vergangenheit, Gegenwart, Zukunft","Deutschland","","Tarifverhandlungen-Ver.di-Marburger-Bund-Streitigkeiten, Streiks-Marburger-Bund-Unikliniken-Langeskrankenh?user-Bundesl?nder",-1,"","",""
"151",15,"http://www.zeit.de/2006/25/Kasten_-rztestreik_xml/komplettansicht?print=true",2006,25,"Zeit","Kampf an allen Fronten","Meyer-Timpe",2,"Vergangenheit, Zukunft","Deutschland","","abgebrochen Verhandlungen-Kommunale-Arbeitgeber-Marburger-Bund-Streiks",-2,"","",""
"152",16,"http://www.zeit.de/2006/27/Kolumne/komplettansicht?print=true",2006,27,"Zeit","SteinbrÅck muss stur bleiben","Klaus-Peter Schmid",1,"Vergangenheit, Zukunft","Deutschland","","fallend Steuern-Zinseinkommen-SteinbrÅck, fallend Steuern-Unternehmen-SteinbrÅck, hoch Entlassungen-Unternehmen",-2,"","",""
"153",16,"http://www.zeit.de/2006/27/Kolumne/komplettansicht?print=true",2006,27,"Zeit","SteinbrÅck muss stur bleiben","Klaus-Peter Schmid",2,"Gegenwart, Zukunft","Deutschland","","fallend Wettbewerbsnachteile-Auslandsstandorte-Reform-SteinbrÅck, senken K?rperschaftssteuersatz-SteinbrÅck, einheitlich Zinseinnahmen-Belastung-SteinbrÅck, gest?rkt Gewerbesteuer-Kommunen-SteinbrÅck",3,"","",""
"154",16,"http://www.zeit.de/2006/27/Kolumne/komplettansicht?print=true",2006,27,"Zeit","SteinbrÅck muss stur bleiben","Klaus-Peter Schmid",3,"Gegenwart, Zukunft","Deutschland","","hoch ?nderungswÅnsche-Schwarz-Rot-Gro†e-Koalition-Steuerreform, uneinig Gro†e-Koalition-Steuerreform",0,"","",""
