Title;Abschnitt;Text;Link
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;2;Der Riss verläuft zwischen Investmentbanking und Privatkundengeschäft. Ihre Investmentbanker haben die Deutsche Bank zum führenden Haus in Europa im Geschäft mit Aktien, Anleihen und Übernahmen gemacht. Selbst weltweit zählt das Institut heute zu den Top fünf.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;3;Und in Deutschland? Hier ist die Bank noch immer im Geschäft mit mittleren Unternehmen und Privatkunden stark – und hier trauen sich viele Mitarbeiter in der Öffentlichkeit kaum mehr zu erwähnen, für wen sie arbeiten. Die Deutsche Bank hat ein Imageproblem.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;4;Vorstandschef Ackermann und sein Aufsichtsratschef Rolf Breuer haben Ärger mit der Justiz. Gleichzeitig spüren viele Mitarbeiter in Deutschland, dass sie ihre Interessen kaum gegen die im Konzern tonangebenden angelsächsischen Investmentbanker durchsetzen können. Jüngstes Beispiel: die Schließung des offenen Immobilienfonds Grundbesitz Invest. In den Filialen der Bank müssen die Mitarbeiter noch immer alles daran setzen, die zu Recht empörten Kunden zu besänftigen.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;5;Die zwei Gesichter der Deutschen Bank, das strahlende internationale und das hässliche deutsche, sind die Kehrseite des betriebswirtschaftlichen Erfolges von Josef Ackermann. Als er die Führung der Bank von Rolf Breuer übernahm, wusste er zwar, was kurzfristig zu tun war, nicht aber, wohin er die Bank langfristig führen wollte. Kurzfristig musste Ackermann die verflochtene Bank neu aufstellen;
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;6;Was die Deutsche Bank langfristig sein soll, hat Ackermann noch immer nicht formuliert. Eine europäische Universalbank? Eine global tätige europäische Investmentbank? Der Vorstandschef hat sich ganz passiv verhalten, er hat die Dinge sich entwickeln lassen, keine Strategie entworfen, keine Zukäufe getätigt. Deshalb ist die Deutsche Bank zu einer reinen Investmentbank mit angehängtem deutschen Privatkundengeschäft mutiert. Und deshalb haben die Vertreter der alten Deutschen Bank in der real existierenden Investmentbank nichts mehr zu melden. Der ungeheure Vorgang um Schließung des offenen Immobilienfonds hat das nur brüsk vor Augen geführt.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;7;Mehr noch als Verluste fürchtet jede Bank um ihre Reputation, um ihr Vertrauen bei den Kunden. Das ist ihr eigentliches Kapital. Die Deutsche Bank aber hat ihre Reputation mit der bewusst herbeigeführten Schließung des sechs Milliarden Euro schweren Immobilienfonds sehenden Auges gefährdet. Zwar haben die für Deutschland zuständigen Banker in den obersten Führungsgremien – im Vorstand und im Group Executive Comittee – vehement vor der Schließung gewarnt und einen Vertrauensschutz für ihre Kunden gefordert. Sie baten darum, es allen anderen Banken gleichzutun, die ähnliche Probleme mit ihren Immobilienfonds gehabt haben: mittels frischem Geld die drohende Krise abzuwenden. Aber die Machtbalance stand gegen sie – und damit auch der Vorstandschef selbst. Wollten sich die anderen Führungskräfte das Rekordergebnis nicht durch eine Rettungsaktion verderben lassen? Sind die deutschen Privatkunden zu einer Quantité negliable verkommen? Gab es gar einen lukrativen Plan der Investmentbanker, auf dem Rücken des Privatkundengeschäfts das große Geld bei der Abwicklung des Immobilienfonds zu machen?;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;8;Die Antwort steht aus. Fest steht, dass die Bank mit gespaltener Zunge sprach, um die Schließung des Fonds herbeizuführen. »Die Marktsituation in Deutschland ist weiter schwierig und hat sich mittlerweile von der positiven Entwicklung im europäischen Ausland abgekoppelt« hieß es in der Mitteilung an den Vertrieb vom 9. Dezember, die die Einstellung des Verkaufs neuer Anteile am Grundbesitz Invest anordnete.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;9;Kein Wunder, dass einen Arbeitstag später aufgebrachte Anleger versuchten, ihre Anteile zu verkaufen und dem Fonds so das Geld ausging. Nur vier Wochen vorher freilich hatte die Deutsche Bank gemeinsam mit Merrill Lynch drei deutsche Immobilien aus dem nun geschlossenen Fonds, neu verpackt als Immobilienaktie, an die australische Börse gebracht. Dort hieß es im Börsenprospekt: Die Mieten für erstklassige Objekte in Frankfurt und Berlin hätten sich im Jahr 2005 stabilisiert, und es werde erwartet, dass sie 2006 stiegen.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;10;Wer wurde da ins Bockshorn gejagt? Die australischen Investoren oder die deutschen?;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;11;Selbst wenn Ackermann bei der Vorlage der Geschäftszahlen nun Entschuldigungen nachschieben sollte, selbst wenn er höhere finanzielle Entschädigungen für die verprellten Anleger in Aussicht stellen sollte als bisher: Die Enttäuschung der deutschen Kunden ist kaum wieder gutzumachen;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;12;Deshalb gewinnt ein alter Traum einiger Investmentbanker an Charme: die Zerschlagung der Deutschen Bank.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;13;Dabei würde das Privatkundengeschäft abgetrennt und als selbstständige Einheit an die Börse gebracht, genauso wie die Fondstochter DWS. Der große Rest, die Investmentbank, könnte dann ohne Rücksicht auf deutsche Befindlichkeiten Gewinne machen.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;14;Beide deutschen Einheiten dürften lukrative Anlageobjekte sein, ertragsstark und auf ihren Feldern Marktführer. Den größten Vorteil aber hätten die acht Millionen Kunden der Bank und die Anleger der DWS. Ihre Interessen stünden endlich wieder bei den Verantwortlichen ganz oben, ihr Vertrauen wäre wieder das höchste Gut.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Banken: Das Geldhaus mit den zwei Gesichtern | ZEIT ONLINE;15;Und selbst für die Investmentbanker fiele etwas ab: Sie könnten an den Börsengängen klotzig verdienen.;http://www.zeit.de/2006/06/Argument_06-neu/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;1;Peer Steinbrück hat ein Credo: Der Staat gibt nicht zu viel aus, er gibt aber zu viel Geld für falsche Zwecke aus. Zu viele Ausgaben finanzierten die Lasten der Vergangenheit, zu wenige die Zukunft, erklärt der Bundesfinanzminister. Gleichzeitig erwarteten die Bürger zu viel vom Staat und zahlten zu wenig Steuern. Eine verfahrene Situation. Denn um die notwendigen Zukunftsinvestitionen bezahlen zu können, brauche der Staat auch mehr und »dauerhaft sichere Einnahmen«.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;2;Ausgaben und Einnahmen – beides will der gleichermaßen ehrgeizige wie selbstbewusste Kassenchef der Großen Koalition in dieser Legislaturperiode grundlegend ändern. Mit der finanzpolitischen Weichenstellung, die das Bundeskabinett am Mittwoch dieser Woche mit Steinbrücks Haushaltspaket billigte, möchte der Sozialdemokrat das Wirtschaftswachstum fördern und zugleich den Bundeshaushalt sanieren.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;3;Da erhöht Schwarz-Rot nun Steuern wie noch nie und kürzt allerorten Ausgaben – und doch bleibt im Budget kein Geld übrig für wichtige Reformvorhaben wie die Neuordnung des Gesundheitssystems oder die Reform der Unternehmensbesteuerung. Folglich sind die knappen Finanzen der künftig explosivste Zündstoff im Kabinett wie im Parlament. Um starke Worte ist der Finanzminister dabei nicht verlegen. Aus Steinbrücks finanzpolitischem Zweiklang – Wachstumskräfte stärken und Haushalte konsolidieren – wurde innerhalb weniger Tage sogar der »neue politische Dreiklang, der für alle Politikbereiche handlungsleitend« sei, wie es im Haushaltsentwurf heißt: »Sanieren, reformieren und investieren.«;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;4;Im Etat 2006, dem ersten der Großen Koalition, der sich noch auf die Vorlage von Steinbrücks Vorgänger stützt, ist vom neuen Dreiklang indes wenig zu sehen. Einerseits steigen die Ausgaben nur um 0,7 Prozent und damit deutlich geringer als die Preise wohl insgesamt. Andererseits steigt die Neuverschuldung um 7,1 Milliarden auf 38,3 Milliarden Euro – vor allem weil Steinbrück Privatisierungen in kommende Jahre verschiebt.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;5;Auch das Wachstumsprogramm, das immerhin ein Preisschild von 25 Milliarden Euro trägt, bringt zunächst keine große Veränderung: Gerade mal 3,6 Milliarden sind dafür im Etat 2006 veranschlagt – eine zutiefst bescheidene Summe angesichts des Ziels, der Wirtschaft in diesem Jahr einen solchen Schub zu geben, dass sie über den Schock der dreiprozentigen Mehrwertsteuererhöhung zum 1. Januar 2007 hinwegfegt. Die Investitionen insgesamt, eine wirtschaftspolitische Schlüsselgröße, wachsen sogar nur um karge 0,3 Milliarden auf 23,2 Milliarden Euro. Das entspricht nur 8,9 Prozent aller Bundesausgaben – so wenig Zukunft leistet sich kaum ein Industrieland. Und im Finanzplan geht diese Quote bis 2009 sogar auf 8,5 Prozent zurück.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;6;Das Schicksalsjahr für die schwarz-rote Finanzpolitik wird 2007 sein. Der Haushalt des nächsten Jahres, den die Regierung Anfang Juli beschließen will, soll die eigentliche Wende bringen. Dann will die Regierung zum ersten Mal seit 2002 wieder die von der Verfassung und vom Maastricht-Vertrag gezogenen Grenzen für die Neuverschuldung einhalten. Mit der Frage, ob diese schon im Koalitionsvertrag proklamierten Ziele erreicht werden, steht und fällt die Glaubwürdigkeit der Regierung.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;7;Laut Finanzplan will Steinbrück 2007 die Kreditaufnahme auf 22 Milliarden Euro drücken, sodass sie – wie vom Grundgesetz verlangt – unter den kargen Ausgaben für Investitionen liegt. Und nach Brüssel will der Minister ein gesamtstaatliches Defizit von 2,5 Prozent der Wirtschaftsleistung melden. Anders als Bundesbankpräsident Axel Weber, der bereits in diesem Jahr ein Unterschreiten der von Maastricht erlaubten Drei-Prozent-Marke für »erreichbar« hält, will Steinbrück keine »übereilte Sanierung«. Die Europäische Kommission soll stattdessen mit der Prognose beschwichtigt werden. Andernfalls würde den Deutschen bald eine Geldbuße von mehr als zehn Milliarden Euro drohen – der finanzpolitische GAU!;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;8;2007 – Jahr der Wahrheit. Dann kommen auch die massivsten Steuererhöhungen und Leistungskürzungen, von denen viele zum Credo von Steinbrück passen, die Bürger erwarteten zu viel vom Staat und zahlten zu wenig Steuern. Das Vorhaben ist in den zwölf Artikeln des so harmlos klingenden »Haushaltsbegleitgesetzes« verborgen, das am Mittwoch gleich mit dem Haushalt beschlossen wurde: Erstens steigt die Mehrwertsteuer um drei Prozentpunkte – von denen ein Prozentpunkt allerdings gleich an die Bundesagentur für Arbeit weitergereicht wird, damit die Beiträge zur Arbeitslosenversicherung gesenkt werden können. Die Versicherungsteuer geht in die Höhe, die Sozialversicherungsbeiträge für Minijobber steigen, Bundesbeamten wird das Weihnachtsgeld halbiert, Bundesbankbeamten die Zulage gekürzt – und den Bahnbetrieben der Zuschuss für den öffentlichen Nahverkehr. Damit will die Bundesregierung allein 2007 ihre eigenen Kassen um 12,6 Milliarden und die der Länder um 5,8 Milliarden Euro aufbessern.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;9;Das ist längst nicht alles. Bereits in den vergangenen Wochen hat der Bundestag das Geld für junge Arbeitslose gekürzt, die Eigenheimzulage gestrichen und eine Reihe von Steuersparmodellen abgeschafft. Weitere Schnitte stehen noch aus: Schwarz-Rot will die Sparerfreibeträge senken, die Pendlerpauschale einschränken, Dienstwagen schärfer besteuern und Reichen eine neue Steuer auferlegen, sodass der Spitzensatz bei der Einkommensteuer auf 45 Prozent steigt. Zudem soll ein nicht näher definiertes »Optimierungsgesetz« dafür sorgen, dass die Arbeitsagenturen mit weniger Geld auskommen. Unterm Strich soll Steinbrücks Sanierungskonzept die Haushalte des Staates im Jahr 2007 um 31,5 Milliarden Euro entlasten, mit steigender Tendenz in späteren Jahren.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;10;Den größten Batzen soll die Mehrwertsteuererhöhung bringen, und sie ist besonders umstritten. Im Finanzplanungsrat legte sich der Finanzminister von Sachsen-Anhalt und einzige FDP-Mann des Gremiums, Karl-Heinz Paqué, quer. Auch ohne die Anhebung, meint er, ließe sich das Maastricht-Kriterium einhalten. Angesichts der Mehrheitsverhältnisse ist es jedoch ein aussichtsloses Unterfangen der FDP, die Mehrwertsteuer im Bundesrat blockieren zu wollen.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;11;Doch während Steinbrück versucht, die Einnahmen des Staates zu erhöhen, melden sich jene, die kostspielige Reformen finanzieren wollen. Mal sind es Ökonomen, mal seine Kollegen im Kabinett.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;12;Bert Rürup etwa, der Vorsitzende des Sachverständigenrats, will Teile des Geldes »zur Flankierung wichtiger Reformen« nutzen – fürs Gesundheitswesen und die Unternehmensteuern. Und der Wirtschaftsweise Wolfgang Wiegard plädiert dafür, mit den Mitteln die Reform der Unternehmensteuer zu unterstützen. Mögen sie rufen – nach den Kabinettsbeschlüssen hofft der Finanzminister jetzt, dass die Mehrwertsteuerdebatte ins Leere läuft. Er will die Reformen ohne zusätzliche Belastungen der Staatskasse umsetzen.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;13;Doch die beiden chancenreichsten Modelle für eine Umgestaltung der Unternehmensteuer – das eine vom Sachverständigenrat, das andere von der Stiftung Marktwirtschaft – sehen vor, dass der Staat je nach konkreter Ausgestaltung Einnahmeausfälle zwischen knapp zehn und 22 Milliarden Euro verkraften muss. Der Bundesfinanzminister hat ein gutes Gegenargument und wähnt Gerechtigkeit wie Effizienz auf seiner Seite: Die Steuerquote der Unternehmen in Deutschland ist schon extrem gering – nur die Sätze sind es nicht. Also könnte man die Sätze senken und dafür Schlupflöcher schließen.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
Haushaltsdebatte: Das Steinbrück-Projekt | ZEIT ONLINE;14;Abgesehen von diesem Angriff auf seinen Sanierungskurs wird der Minister noch andere Kämpfe bestehen müssen. So hat die Bundeskanzlerin selbst zwei Großreformen angekündigt, die teuer werden. Würden Kombilöhne, wie Merkel will, als staatlich finanzierte Lohnzuschüsse für Geringverdiener in großem Rahmen eingeführt, würde schnell ein zweistelliger Milliardenbetrag fällig. Zudem hat Angela Merkel mehrfach betont, dass im Zuge der geplanten Gesundheitsreform Leistungen der Krankenkassen für Kinder vom Steuerzahler finanziert werden. Momentan geben die Kassen dafür einen Betrag von rund 13 Milliarden Euro im Jahr aus – aufgebracht allein vom Beitragszahler. Alle Privatversicherten, rund zehn Prozent der Bevölkerung, bleiben außen vor.;http://www.zeit.de/2006/09/Haushalt/komplettansicht?print=true
