"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
2003-11,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,94.45,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,102.82,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20,105.20
2003-12,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,102.20,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57,104.57
2004-01,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,93.37,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,101.65,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00,104.00
2004-02,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,93.20,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82
2004-03,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,93.21,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,101.47,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82
2004-04,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,93.18,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,101.44,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79,103.79
2004-05,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,93.03,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,101.27,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62,103.62
2004-06,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,93.08,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,101.33,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68
2004-07,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,93.25,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,101.52,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87,103.87
2004-08,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,101.93,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30,104.30
2004-09,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,93.77,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,102.08,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45,104.45
2004-10,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,101.64,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99,103.99
2004-11,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,93.10,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,101.36,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71,103.71
2004-12,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,92.60,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,100.81,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14,103.14
2005-01,92.24,92.24,92.24,92.24,92.24,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,92.12,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.35,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67,102.67
2005-02,91.93,91.93,91.93,91.93,91.93,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,91.92,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,100.15,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47
2005-03,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,91.84,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,100.02,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34,102.34
2005-04,91.73,91.73,91.73,91.73,91.73,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,91.72,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14
2005-05,91.68,91.68,91.68,91.68,91.68,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,91.65,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,99.75,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07,102.07
2005-06,91.61,91.61,91.61,91.61,91.61,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,91.60,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,99.70,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01,102.01
2005-07,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.78,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09,102.09
2005-08,92.14,92.14,92.14,92.14,92.14,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,92.17,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,100.33,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65,102.65
2005-09,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,92.33,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,100.51,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84,102.84
2005-10,,91.99,91.99,91.99,91.99,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,91.97,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,100.11,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43,102.43
2005-11,,,91.88,91.88,91.88,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,91.87,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32,102.32
2005-12,,,,91.40,91.40,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,91.39,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78,101.78
2006-01,,,,,90.91,90.91,90.91,90.91,90.91,90.91,90.91,90.91,90.91,90.91,90.91,90.91,90.85,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,90.99,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,99.12,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41,101.41
2006-02,,,,,,90.75,90.75,90.75,90.75,90.75,90.75,90.75,90.75,90.75,90.75,90.75,90.73,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,90.88,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,99.01,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30,101.30
2006-03,,,,,,,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.77,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,90.87,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,98.99,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28
2006-04,,,,,,,,90.80,90.80,90.80,90.80,90.80,90.80,90.80,90.80,90.80,90.75,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,90.78,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,98.89,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18,101.18
2006-05,,,,,,,,,90.84,90.84,90.84,90.84,90.84,90.84,90.84,90.84,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,90.83,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25,101.25
2006-06,,,,,,,,,,91.24,91.24,91.24,91.24,91.24,91.24,91.24,91.03,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,91.01,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,99.15,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45,101.45
