"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
2003-12,92.39,92.39,92.39,92.39,92.39,92.65,92.65,92.65,92.65,92.65,92.65,92.69,92.76,92.76,92.76,92.76,92.76,92.76,92.80,92.80,92.80,92.80,92.86,92.86,92.85,92.85,92.85,92.67,92.67,92.67,92.76,92.76,92.76,92.76,92.76,92.76,92.76,92.76,92.76,92.76,92.76,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,101.22,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67,103.67
2004-01,92.26,92.26,92.26,92.26,92.26,92.30,92.30,92.30,92.30,92.30,92.30,92.32,92.35,92.36,92.36,92.36,92.36,92.36,92.15,92.15,92.15,92.15,92.19,92.19,92.17,92.17,92.17,92.13,92.13,92.13,92.07,92.07,92.07,92.07,92.07,92.07,92.07,92.07,92.07,92.07,92.07,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,100.47,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90,102.90
2004-02,92.96,92.96,92.96,92.96,92.96,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.83,92.83,92.83,92.83,92.83,92.83,92.42,92.42,92.42,92.42,92.46,92.46,92.45,92.45,92.45,92.41,92.41,92.41,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,92.49,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,100.93,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37,103.37
2004-03,92.09,92.09,92.09,92.09,92.09,92.02,92.02,92.02,92.02,92.02,92.02,92.07,92.34,92.34,92.34,92.34,92.34,92.34,92.02,92.02,92.02,92.02,91.97,91.97,91.99,91.99,91.99,91.96,91.96,91.96,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.70,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13,103.13
2004-04,93.15,93.15,93.15,93.15,93.15,93.08,93.08,93.08,93.08,93.08,93.08,93.04,93.07,93.07,93.07,93.07,93.07,93.07,92.70,92.70,92.70,92.70,92.78,92.78,92.82,92.82,92.82,92.81,92.81,92.81,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,93.36,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,101.88,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34
2004-05,93.85,93.85,93.85,93.85,93.85,94.14,94.14,94.14,94.14,94.14,94.14,94.13,93.85,93.84,93.84,93.84,93.84,93.84,93.64,93.64,93.64,93.64,93.49,93.49,93.55,93.55,93.55,93.49,93.49,93.49,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41
2004-06,92.17,92.17,92.17,92.17,92.17,92.11,92.11,92.11,92.11,92.11,92.11,92.10,92.15,92.14,92.14,92.14,92.14,92.14,92.09,92.09,92.09,92.09,91.97,91.97,92.05,92.05,92.05,92.02,92.02,92.02,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,93.19,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,101.69,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15,104.15
2004-07,92.69,92.69,92.69,92.69,92.69,92.75,92.75,92.75,92.75,92.75,92.75,92.72,92.72,92.70,92.70,92.70,92.70,92.70,92.64,92.64,92.64,92.64,92.69,92.69,92.81,92.81,92.81,92.78,92.78,92.78,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,92.81,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,101.28,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73,103.73
2004-08,90.87,90.87,90.87,90.87,90.87,90.96,90.96,90.96,90.96,90.96,90.96,91.02,90.98,90.97,90.97,90.97,90.97,90.97,90.94,90.94,90.94,90.94,90.94,90.94,90.86,90.86,90.86,90.84,90.84,90.84,90.68,90.68,90.68,90.68,90.68,90.68,90.68,90.68,90.68,90.68,90.68,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,98.95,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34,101.34
2004-09,92.16,92.16,92.16,92.16,92.16,92.21,92.21,92.21,92.21,92.21,92.21,92.24,92.11,92.08,92.08,92.08,92.08,92.08,92.04,92.04,92.04,92.04,92.05,92.05,91.90,91.90,91.90,91.99,91.99,91.99,92.35,92.35,92.35,92.35,92.35,92.35,92.35,92.35,92.35,92.35,92.35,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,100.77,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21,103.21
2004-10,92.93,92.93,92.93,92.93,92.93,92.51,92.51,92.51,92.51,92.51,92.51,92.42,92.39,92.47,92.47,92.47,92.47,92.47,92.83,92.83,92.83,92.83,92.84,92.84,92.81,92.81,92.81,92.97,92.97,92.97,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,92.19,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,100.60,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03,103.03
2004-11,91.49,91.49,91.49,91.49,91.49,91.53,91.53,91.53,91.53,91.53,91.53,91.53,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.54,91.57,91.57,91.54,91.54,91.54,91.76,91.76,91.76,92.64,92.64,92.64,92.64,92.64,92.64,92.64,92.64,92.64,92.64,92.64,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,101.09,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53,103.53
2004-12,90.69,90.69,90.69,90.69,90.69,91.20,91.20,91.20,91.20,91.20,91.20,91.27,91.32,91.33,91.33,91.33,91.33,91.33,91.40,91.40,91.40,91.40,91.45,91.45,91.44,91.44,91.44,91.47,91.47,91.47,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,91.69,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47,102.47
2005-01,92.00,92.00,92.00,92.00,92.00,92.19,92.19,92.19,92.19,92.19,92.19,92.22,92.25,92.27,92.27,92.27,92.27,92.27,92.02,92.02,92.02,92.02,92.06,92.06,92.04,92.04,92.04,91.99,91.99,91.99,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,91.93,100.72,100.72,100.72,100.72,100.72,100.72,100.72,100.75,100.75,100.75,100.75,100.75,100.75,100.77,100.77,100.77,100.77,100.77,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.80,100.85,100.79,100.79,100.79,100.79,100.79,100.79,100.79,100.81,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24,103.24
2005-02,92.11,92.11,92.11,92.11,92.11,91.82,91.82,91.82,91.82,91.82,91.82,91.81,91.88,91.88,91.88,91.88,91.88,91.88,91.33,91.33,91.33,91.33,91.38,91.38,91.38,91.38,91.38,91.34,91.34,91.34,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,91.36,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.79,99.79,99.79,99.79,99.79,99.79,99.80,99.80,99.80,99.80,99.80,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.81,99.85,99.78,99.78,99.78,99.78,99.78,99.78,99.78,99.82,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23,102.23
2005-03,91.47,91.47,91.47,91.47,91.47,91.51,91.51,91.51,91.51,91.51,91.51,91.54,91.80,91.79,91.79,91.79,91.79,91.79,91.46,91.46,91.46,91.46,91.39,91.39,91.40,91.40,91.40,91.34,91.34,91.34,90.96,90.96,90.96,90.96,90.96,90.96,90.96,90.96,90.96,90.96,90.96,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.57,99.60,99.60,99.60,99.60,99.60,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.71,99.63,99.63,99.63,99.63,99.63,99.63,99.63,99.64,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04
2005-04,92.44,92.44,92.44,92.44,92.44,92.46,92.46,92.46,92.46,92.46,92.46,92.42,92.44,92.43,92.43,92.43,92.43,92.43,92.05,92.05,92.05,92.05,92.15,92.15,92.19,92.19,92.19,92.19,92.19,92.19,93.12,93.12,93.12,93.12,93.12,93.12,93.12,93.12,93.12,93.12,93.12,100.95,100.95,100.95,100.95,100.95,100.95,100.95,100.91,100.91,100.91,100.91,100.91,100.91,100.89,100.89,100.89,100.89,100.89,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.83,100.87,100.78,100.78,100.78,100.78,100.78,100.78,100.78,100.86,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30,103.30
2005-05,91.37,91.37,91.37,91.37,91.37,91.49,91.49,91.49,91.49,91.49,91.49,91.50,91.22,91.21,91.21,91.21,91.21,91.21,90.97,90.97,90.97,90.97,90.80,90.80,90.87,90.87,90.87,90.81,90.81,90.81,90.89,90.89,90.89,90.89,90.89,90.89,90.89,90.89,90.89,90.89,90.89,98.73,98.73,98.73,98.73,98.73,98.73,98.73,98.55,98.55,98.55,98.55,98.55,98.55,98.49,98.49,98.49,98.49,98.49,98.57,98.57,98.57,98.57,98.57,98.57,98.57,98.57,98.57,98.57,98.59,98.56,98.56,98.56,98.56,98.56,98.56,98.56,98.58,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96
2005-06,91.85,91.85,91.85,91.85,91.85,92.08,92.08,92.08,92.08,92.08,92.08,92.06,92.15,92.14,92.14,92.14,92.14,92.14,92.07,92.07,92.07,92.07,91.93,91.93,92.05,92.05,92.05,92.00,92.00,92.00,93.23,93.23,93.23,93.23,93.23,93.23,93.23,93.23,93.23,93.23,93.23,101.05,101.05,101.05,101.05,101.05,101.05,101.05,100.76,100.76,100.76,100.76,100.76,100.76,100.99,100.99,100.99,100.99,100.99,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.69,100.63,100.63,100.63,100.63,100.63,100.63,100.63,100.72,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15,103.15
2005-07,92.70,92.70,92.70,92.70,92.70,92.63,92.63,92.63,92.63,92.63,92.63,92.57,92.55,92.53,92.53,92.53,92.53,92.53,92.46,92.46,92.46,92.46,92.53,92.53,92.68,92.68,92.68,92.62,92.62,92.62,92.37,92.37,92.37,92.37,92.37,92.37,92.37,92.37,92.37,92.37,92.37,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.55,100.55,100.55,100.55,100.55,100.55,100.57,100.57,100.57,100.57,100.57,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.62,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.62,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05,103.05
2005-08,89.37,89.37,89.37,89.37,89.37,89.36,89.36,89.36,89.36,89.36,89.36,89.44,89.43,89.41,89.41,89.41,89.41,89.41,89.38,89.38,89.38,89.38,89.38,89.38,89.28,89.28,89.28,89.27,89.27,89.27,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,89.45,97.82,97.82,97.82,97.82,97.82,97.82,97.82,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.81,97.78,97.78,97.78,97.78,97.78,97.78,97.78,97.78,97.78,97.78,97.46,97.74,97.74,97.74,97.74,97.74,97.74,97.74,97.55,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.90
2005-09,90.52,90.52,90.52,90.52,90.52,90.81,90.81,90.81,90.81,90.81,90.81,90.84,90.68,90.65,90.65,90.65,90.65,90.65,90.59,90.59,90.59,90.59,90.60,90.60,90.43,90.43,90.43,90.52,90.52,90.52,90.84,90.84,90.84,90.84,90.84,90.84,90.84,90.84,90.84,90.84,90.84,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.98,98.98,98.98,98.98,98.98,98.98,98.99,98.99,98.99,98.99,98.99,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.96,98.91,98.92,98.92,98.92,98.92,98.92,98.92,98.92,98.98,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38,101.38
2005-10,,92.62,92.62,92.62,92.62,92.11,92.11,92.11,92.11,92.11,92.11,91.99,91.92,92.01,92.01,92.01,92.01,92.01,92.43,92.43,92.43,92.43,92.45,92.45,92.40,92.40,92.40,92.59,92.59,92.59,91.62,91.62,91.62,91.62,91.62,91.62,91.62,91.62,91.62,91.62,91.62,100.18,100.18,100.18,100.18,100.18,100.18,100.18,100.27,100.27,100.27,100.27,100.27,100.27,100.30,100.30,100.30,100.30,100.30,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.53,100.58,100.55,100.55,100.55,100.55,100.55,100.55,100.55,100.36,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78,102.78
2005-11,,,90.57,90.57,90.57,90.81,90.81,90.81,90.81,90.81,90.81,90.80,90.81,90.81,90.81,90.81,90.81,90.81,90.82,90.82,90.82,90.82,90.86,90.86,90.82,90.82,90.82,91.09,91.09,91.09,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,91.75,99.85,99.85,99.85,99.85,99.85,99.85,99.85,99.94,99.94,99.94,99.94,99.94,99.94,99.95,99.95,99.95,99.95,99.95,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.93,99.95,99.90,99.90,99.90,99.90,99.90,99.90,99.90,99.95,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36,102.36
2005-12,,,,88.53,88.53,88.97,88.97,88.97,88.97,88.97,88.97,89.05,89.08,89.09,89.09,89.09,89.09,89.09,89.19,89.19,89.19,89.19,89.23,89.23,89.21,89.21,89.21,89.21,89.21,89.21,89.46,89.46,89.46,89.46,89.46,89.46,89.46,89.46,89.46,89.46,89.46,97.56,97.56,97.56,97.56,97.56,97.56,97.56,98.10,98.10,98.10,98.10,98.10,98.10,97.79,97.79,97.79,97.79,97.79,97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.83,97.92,98.15,98.15,98.15,98.15,98.15,98.15,98.15,98.30,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68,100.68
2006-01,,,,,90.56,90.64,90.64,90.64,90.64,90.64,90.64,90.69,90.76,90.78,90.78,90.78,91.00,91.00,91.12,91.12,91.12,91.12,91.18,91.18,91.16,91.16,91.16,91.11,91.11,91.11,91.38,91.38,91.38,91.38,91.38,91.38,91.38,91.38,91.38,91.38,91.38,99.67,99.67,99.67,99.67,99.67,99.67,99.67,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.72,99.77,99.69,99.69,99.69,99.69,99.69,99.69,99.69,99.74,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14,102.14
2006-02,,,,,,92.19,92.19,92.19,92.19,92.19,92.19,92.18,92.26,92.26,92.26,92.26,92.29,92.29,92.09,92.09,92.09,92.09,92.15,92.15,92.15,92.15,92.15,92.11,92.11,92.11,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,92.20,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.37,100.42,100.35,100.35,100.35,100.35,100.35,100.35,100.35,100.39,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81,102.81
2006-03,,,,,,,90.29,90.29,90.29,90.29,90.29,90.35,90.72,90.71,90.71,90.71,91.14,91.14,91.17,91.17,91.17,91.17,91.07,91.07,91.10,91.10,91.10,91.05,91.05,91.05,91.37,91.37,91.37,91.37,91.37,91.37,91.37,91.37,91.37,91.37,91.37,99.61,99.61,99.61,99.61,99.61,99.61,99.61,99.51,99.51,99.51,99.51,99.51,99.51,99.48,99.48,99.48,99.48,99.48,99.42,99.42,99.42,99.42,99.42,99.42,99.42,99.42,99.42,99.42,99.42,99.36,99.36,99.36,99.36,99.36,99.36,99.36,99.45,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85,101.85
2006-04,,,,,,,,93.48,93.48,93.48,93.48,93.41,93.25,93.25,93.25,93.25,92.95,92.95,92.55,92.55,92.55,92.55,92.66,92.66,92.70,92.70,92.70,92.65,92.65,92.65,92.55,92.55,92.55,92.55,92.55,92.55,92.55,92.55,92.55,92.55,92.55,100.50,100.50,100.50,100.50,100.50,100.50,100.50,100.44,100.44,100.44,100.44,100.44,100.44,100.47,100.47,100.47,100.47,100.47,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.57,100.63,100.59,100.59,100.59,100.59,100.59,100.59,100.59,100.56,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99,102.99
2006-05,,,,,,,,,91.90,91.90,91.90,91.92,91.75,91.74,91.74,91.74,92.13,92.13,91.87,91.87,91.87,91.87,91.69,91.69,91.78,91.78,91.78,91.73,91.73,91.73,92.36,92.36,92.36,92.36,92.36,92.36,92.36,92.36,92.36,92.36,92.36,100.61,100.61,100.61,100.61,100.61,100.61,100.61,100.49,100.49,100.49,100.49,100.49,100.49,100.46,100.46,100.46,100.46,100.46,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.41,100.36,100.36,100.36,100.36,100.36,100.36,100.36,100.44,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87
2006-06,,,,,,,,,,91.81,91.81,91.77,91.81,91.79,91.79,91.79,91.67,91.67,91.47,91.47,91.47,91.47,91.30,91.30,91.43,91.43,91.43,91.35,91.35,91.35,91.80,91.80,91.80,91.80,91.80,91.80,91.80,91.80,91.80,91.80,91.80,99.73,99.73,99.73,99.73,99.73,99.73,99.73,99.38,99.38,99.38,99.38,99.38,99.38,99.63,99.63,99.63,99.63,99.63,99.43,99.43,99.43,99.43,99.43,99.43,99.43,99.43,99.43,99.43,99.44,99.41,99.41,99.41,99.41,99.41,99.41,99.41,99.43,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83,101.83
2006-07,,,,,,,,,,,92.22,92.16,92.12,92.10,92.10,92.10,92.21,92.21,91.96,91.96,91.96,91.96,92.06,92.06,92.23,92.23,92.23,92.16,92.16,92.16,91.99,91.99,91.99,91.99,91.99,91.99,91.99,91.99,91.99,91.99,91.99,100.70,100.70,100.70,100.70,100.70,100.70,100.70,100.60,100.60,100.60,100.60,100.60,100.60,100.61,100.61,100.61,100.61,100.61,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.67,100.66,100.66,100.66,100.66,100.66,100.66,100.66,100.66,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10
