"",2005-11-18,2005-12-16,2006-01-24,2006-02-17,2006-03-29,2006-04-24,2006-05-19,2006-06-23,2006-07-14,2006-08-21,2006-09-15,2006-10-23,2006-11-17,2006-12-18,2007-01-22,2007-02-19,2007-03-26,2007-04-23,2007-05-21,2007-06-18,2007-07-20,2007-08-13,2007-08-20,2007-09-18,2007-10-19,2007-11-16,2007-12-17,2008-01-28,2008-02-18,2008-03-17,2008-04-21,2008-05-19,2008-06-23,2008-07-21,2008-08-18,2008-09-22,2008-10-20,2008-11-19,2009-01-19,2009-03-24,2009-04-20,2009-05-19,2009-06-20,2009-08-20,2009-09-21,2009-10-19,2009-11-19,2010-01-18,2010-02-18,2010-03-22,2010-08-19,2010-09-20,2010-10-18,2010-11-18,2011-01-17,2011-02-21,2011-03-21,2011-04-18,2011-05-20,2011-06-20,2011-07-18,2011-08-22,2011-09-19,2011-10-17,2011-11-21,2011-12-19,2012-01-23,2012-02-20,2012-03-19,2012-04-23,2012-05-23,2012-06-18,2012-07-23,2012-08-20,2012-09-24,2012-10-22,2012-11-19,2012-12-17,2013-01-21,2013-02-18,2013-03-18,2013-04-22,2013-05-21,2013-06-17,2013-07-22,2013-08-19,2013-09-23,2013-10-21,2013-11-18,2013-12-16,2014-01-27,2014-02-17,2014-03-24,2014-04-28,2014-05-19,2014-06-16,2014-07-21,2014-08-18,2014-09-22,2014-10-20,2014-11-17,2014-12-15,2015-01-19,2015-02-16
1998-01,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.80,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.800,85.770,85.770,85.770,85.770,85.760,85.730,85.730,85.730,85.730,85.730,85.730,85.730,85.510,85.510,85.500,85.500,85.500,85.500,85.500,85.500,85.510,85.510,85.510,85.510,85.510,85.510,85.510,85.510,85.510,85.510,85.510,85.510,85.510,85.510,85.430,85.430,77.260,77.260,77.180,77.180,77.180,77.170,77.160,77.150,77.160,77.160,77.160,77.160,77.160,77.160,77.160,77.150,77.150,77.160,77.160,76.940,77.090,77.090,77.170,77.240,77.240,77.250,77.250,77.250,77.250,77.240,77.240,77.210,77.220,77.210,77.210,77.210,68.570,68.570,68.570,68.570,68.570,68.580
1998-02,85.810,85.810,85.810,85.810,85.800,85.800,85.800,85.800,85.810,85.810,85.810,85.810,85.810,85.810,85.81,85.810,85.810,85.810,85.810,85.810,85.810,85.810,85.810,85.810,85.810,85.810,85.780,85.780,85.780,85.780,85.770,85.740,85.740,85.740,85.740,85.740,85.740,85.740,85.520,85.510,85.510,85.510,85.510,85.510,85.510,85.510,85.520,85.520,85.520,85.520,85.520,85.520,85.520,85.520,85.520,85.520,85.520,85.520,85.520,85.520,85.440,85.440,77.270,77.270,77.190,77.190,77.190,77.180,77.170,77.160,77.160,77.160,77.160,77.160,77.160,77.160,77.160,77.160,77.160,77.170,77.170,76.950,77.100,77.100,77.170,77.250,77.250,77.260,77.260,77.260,77.260,77.250,77.250,77.220,77.220,77.220,77.220,77.220,68.570,68.570,68.570,68.570,68.570,68.580
1998-03,85.930,85.930,85.930,85.930,85.920,85.920,85.920,85.920,85.920,85.920,85.920,85.920,85.920,85.920,85.92,85.920,85.920,85.920,85.920,85.920,85.930,85.930,85.930,85.920,85.920,85.920,85.900,85.900,85.900,85.900,85.900,85.840,85.840,85.840,85.840,85.840,85.840,85.840,85.620,85.620,85.620,85.620,85.620,85.620,85.620,85.620,85.620,85.620,85.620,85.620,85.630,85.630,85.630,85.630,85.630,85.620,85.620,85.620,85.620,85.620,85.610,85.610,77.420,77.420,77.340,77.340,77.340,77.330,77.320,77.310,77.310,77.310,77.310,77.310,77.310,77.310,77.310,77.310,77.310,77.320,77.320,77.090,77.290,77.290,77.360,77.440,77.440,77.450,77.450,77.450,77.450,77.440,77.440,77.410,77.420,77.410,77.410,77.410,68.740,68.740,68.740,68.740,68.740,68.750
1998-04,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.11,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.110,87.100,87.100,87.100,87.100,87.090,87.030,87.030,87.030,87.030,87.030,87.030,87.030,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.800,86.790,86.790,78.480,78.490,78.400,78.410,78.400,78.400,78.390,78.370,78.380,78.380,78.380,78.380,78.380,78.380,78.380,78.380,78.380,78.390,78.390,78.160,78.360,78.360,78.440,78.520,78.520,78.520,78.530,78.530,78.530,78.520,78.520,78.500,78.510,78.510,78.510,78.510,69.710,69.710,69.710,69.710,69.710,69.730
1998-05,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.52,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.520,87.510,87.510,87.510,87.510,87.500,87.440,87.440,87.440,87.440,87.440,87.440,87.440,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.220,87.220,78.870,78.880,78.790,78.800,78.790,78.790,78.780,78.760,78.770,78.770,78.770,78.770,78.770,78.770,78.770,78.770,78.770,78.780,78.780,78.540,78.740,78.740,78.820,78.890,78.890,78.900,78.900,78.900,78.900,78.890,78.890,78.870,78.880,78.880,78.880,78.880,70.040,70.040,70.040,70.040,70.040,70.050
1998-06,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.17,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.170,87.150,87.150,87.150,87.150,87.150,87.080,87.080,87.080,87.080,87.080,87.080,87.080,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.860,86.850,86.850,78.540,78.540,78.460,78.460,78.460,78.450,78.440,78.430,78.430,78.430,78.430,78.430,78.430,78.430,78.430,78.430,78.430,78.440,78.440,78.200,78.400,78.400,78.490,78.550,78.550,78.560,78.560,78.560,78.560,78.550,78.550,78.540,78.540,78.540,78.540,78.540,69.740,69.740,69.740,69.740,69.740,69.760
1998-07,129.780,129.780,129.780,129.780,129.920,129.920,129.920,129.920,129.920,129.910,129.900,129.900,129.900,129.900,129.90,129.900,129.900,129.920,129.920,129.920,129.890,129.890,129.890,129.880,129.880,129.880,130.220,130.220,130.220,130.220,130.180,130.280,130.280,130.280,130.280,130.280,130.280,130.280,129.190,129.200,129.200,129.200,129.200,129.200,129.200,129.200,129.200,129.200,129.200,129.200,129.210,129.210,129.210,129.210,129.210,129.210,129.210,129.210,129.210,129.210,129.150,129.150,116.790,116.800,116.740,116.610,116.450,116.440,116.430,116.430,116.450,116.450,116.450,116.450,116.450,116.450,116.450,116.440,116.440,116.460,116.460,116.110,116.110,116.110,116.130,116.480,116.480,116.480,116.490,116.490,116.490,116.460,116.460,116.270,116.230,116.220,116.220,116.220,103.200,103.200,103.200,103.200,103.200,103.290
1998-08,87.290,87.290,87.290,87.290,87.280,87.280,87.280,87.280,87.280,87.290,87.290,87.290,87.290,87.290,87.29,87.290,87.290,87.290,87.290,87.290,87.290,87.290,87.290,87.290,87.290,87.290,87.270,87.270,87.270,87.270,87.260,87.200,87.200,87.200,87.200,87.200,87.200,87.200,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.980,86.970,86.970,78.650,78.650,78.580,78.590,78.580,78.570,78.560,78.550,78.550,78.550,78.550,78.550,78.550,78.550,78.550,78.550,78.550,78.560,78.560,78.330,78.520,78.520,78.590,78.660,78.660,78.660,78.660,78.660,78.670,78.660,78.660,78.640,78.650,78.650,78.650,78.650,69.840,69.840,69.840,69.840,69.840,69.850
1998-09,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.31,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.310,87.300,87.300,87.300,87.300,87.290,87.230,87.230,87.230,87.230,87.230,87.230,87.230,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.010,87.000,87.000,78.670,78.670,78.600,78.610,78.600,78.600,78.590,78.570,78.580,78.580,78.580,78.580,78.580,78.580,78.580,78.580,78.580,78.590,78.590,78.350,78.550,78.550,78.620,78.690,78.690,78.690,78.690,78.690,78.700,78.690,78.690,78.670,78.680,78.680,78.680,78.680,69.860,69.860,69.860,69.860,69.860,69.880
1998-10,87.420,87.420,87.420,87.420,87.410,87.410,87.410,87.410,87.410,87.410,87.410,87.410,87.410,87.410,87.41,87.410,87.410,87.410,87.410,87.410,87.420,87.420,87.420,87.410,87.410,87.410,87.400,87.400,87.400,87.400,87.390,87.330,87.330,87.330,87.330,87.330,87.330,87.330,87.120,87.120,87.110,87.110,87.110,87.110,87.110,87.110,87.120,87.120,87.120,87.120,87.120,87.120,87.120,87.120,87.120,87.120,87.120,87.120,87.120,87.120,87.100,87.100,78.770,78.770,78.700,78.710,78.700,78.700,78.690,78.670,78.680,78.680,78.680,78.680,78.680,78.680,78.680,78.680,78.680,78.690,78.690,78.450,78.650,78.650,78.720,78.780,78.780,78.780,78.780,78.780,78.780,78.780,78.780,78.760,78.770,78.770,78.770,78.770,69.940,69.940,69.940,69.940,69.940,69.960
1998-11,143.030,143.030,143.030,143.030,143.020,143.020,143.020,143.020,143.020,143.010,143.010,143.010,143.010,143.010,143.01,143.010,143.010,143.010,143.010,143.010,143.020,143.020,143.020,143.020,143.020,143.020,143.240,143.240,143.240,143.240,143.390,143.020,143.020,143.020,143.020,143.020,143.020,143.020,142.990,142.970,142.970,142.970,142.970,142.970,142.970,142.970,142.970,142.960,142.960,142.960,142.960,142.960,142.960,142.960,142.960,142.950,142.950,142.950,142.950,142.950,143.020,143.020,129.340,129.340,129.200,129.210,129.200,129.190,129.160,129.120,129.130,129.130,129.130,129.130,129.130,129.130,129.130,129.130,129.130,129.140,129.140,128.740,129.480,129.480,129.690,129.450,129.450,129.460,129.460,129.460,129.460,129.460,129.450,129.540,129.540,129.550,129.550,129.550,115.040,115.040,115.040,115.040,115.040,115.120
1998-12,87.460,87.460,87.460,87.460,87.450,87.450,87.450,87.450,87.450,87.460,87.460,87.460,87.460,87.460,87.46,87.460,87.460,87.460,87.460,87.460,87.460,87.460,87.460,87.460,87.460,87.460,87.450,87.450,87.450,87.450,87.440,87.370,87.370,87.370,87.370,87.370,87.370,87.370,87.160,87.150,87.160,87.160,87.160,87.160,87.160,87.160,87.160,87.160,87.160,87.160,87.170,87.170,87.170,87.170,87.170,87.160,87.160,87.160,87.160,87.160,87.150,87.150,78.810,78.810,78.740,78.750,78.750,78.740,78.730,78.710,78.720,78.720,78.720,78.720,78.720,78.720,78.720,78.720,78.720,78.730,78.730,78.490,78.690,78.690,78.760,78.830,78.830,78.830,78.830,78.830,78.830,78.830,78.830,78.810,78.820,78.820,78.820,78.820,69.990,69.990,69.990,69.990,69.990,70.000
1999-01,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.13,89.130,89.130,89.130,89.130,89.130,89.140,89.140,89.140,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.130,89.080,89.080,89.080,89.080,89.080,89.080,89.080,89.060,89.060,89.060,89.060,89.060,89.060,89.060,89.060,89.060,89.060,89.060,89.060,89.070,89.070,89.070,89.070,89.070,89.060,89.060,89.060,89.060,89.060,89.050,89.050,80.530,80.530,80.470,80.470,80.470,80.460,80.450,80.430,80.440,80.440,80.440,80.440,80.440,80.440,80.440,80.440,80.440,80.450,80.450,80.200,80.380,80.380,80.460,80.520,80.520,80.530,80.530,80.530,80.530,80.520,80.520,80.520,80.520,80.520,80.520,80.520,71.500,71.500,71.500,71.500,71.500,71.510
1999-02,89.250,89.250,89.250,89.250,89.250,89.250,89.250,89.250,89.250,89.250,89.250,89.250,89.250,89.250,89.25,89.250,89.250,89.250,89.250,89.250,89.260,89.260,89.260,89.250,89.250,89.250,89.250,89.250,89.250,89.250,89.250,89.200,89.200,89.200,89.200,89.200,89.200,89.200,89.160,89.160,89.150,89.150,89.150,89.150,89.150,89.150,89.160,89.160,89.160,89.160,89.160,89.160,89.160,89.160,89.160,89.160,89.160,89.160,89.160,89.160,89.140,89.150,80.620,80.620,80.550,80.560,80.550,80.550,80.530,80.520,80.520,80.520,80.520,80.520,80.520,80.520,80.520,80.520,80.520,80.530,80.530,80.290,80.470,80.470,80.540,80.610,80.610,80.610,80.610,80.610,80.610,80.600,80.600,80.600,80.610,80.610,80.610,80.610,71.580,71.580,71.580,71.580,71.580,71.580
1999-03,89.010,89.010,89.010,89.010,89.000,89.000,89.000,89.000,89.000,89.000,89.010,89.010,89.010,89.010,89.01,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.010,89.000,88.940,88.940,88.940,88.940,88.940,88.940,88.940,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.950,88.940,88.940,80.430,80.430,80.360,80.370,80.360,80.350,80.340,80.320,80.330,80.330,80.330,80.330,80.330,80.330,80.330,80.330,80.330,80.340,80.340,80.090,80.280,80.280,80.350,80.410,80.410,80.420,80.420,80.420,80.420,80.410,80.410,80.410,80.420,80.420,80.420,80.420,71.410,71.410,71.410,71.410,71.410,71.410
1999-04,89.610,89.610,89.610,89.610,89.600,89.600,89.600,89.600,89.600,89.610,89.610,89.610,89.610,89.610,89.61,89.610,89.610,89.610,89.610,89.610,89.610,89.610,89.610,89.610,89.610,89.610,89.550,89.550,89.550,89.550,89.540,89.490,89.490,89.490,89.490,89.490,89.490,89.490,89.560,89.560,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,89.550,80.980,80.980,80.920,80.920,80.910,80.900,80.890,80.870,80.880,80.880,80.880,80.880,80.880,80.880,80.880,80.880,80.880,80.890,80.890,80.650,80.820,80.820,80.890,80.960,80.960,80.970,80.970,80.970,80.970,80.960,80.960,80.960,80.970,80.970,80.970,80.970,71.900,71.900,71.900,71.900,71.900,71.910
1999-05,90.400,90.400,90.400,90.400,90.390,90.390,90.390,90.390,90.390,90.400,90.400,90.400,90.400,90.400,90.40,90.400,90.400,90.400,90.400,90.400,90.400,90.400,90.400,90.400,90.400,90.400,90.340,90.340,90.340,90.340,90.330,90.330,90.330,90.330,90.330,90.330,90.330,90.330,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.470,90.460,90.460,81.800,81.810,81.740,81.750,81.740,81.730,81.710,81.700,81.700,81.700,81.700,81.700,81.700,81.700,81.700,81.700,81.700,81.710,81.710,81.470,81.660,81.660,81.740,81.820,81.820,81.830,81.830,81.830,81.830,81.820,81.820,81.810,81.820,81.810,81.810,81.820,72.650,72.650,72.650,72.650,72.650,72.660
1999-06,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.950,89.95,89.950,89.950,89.950,89.950,89.950,89.960,89.960,89.960,89.960,89.960,89.960,89.920,89.920,89.920,89.920,89.910,89.920,89.920,89.920,89.920,89.920,89.920,89.920,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.010,90.010,81.400,81.400,81.350,81.350,81.340,81.330,81.320,81.310,81.310,81.310,81.310,81.310,81.310,81.310,81.310,81.310,81.310,81.320,81.320,81.080,81.290,81.290,81.380,81.440,81.440,81.450,81.450,81.450,81.450,81.440,81.440,81.440,81.450,81.440,81.440,81.440,72.320,72.320,72.320,72.320,72.320,72.330
1999-07,134.420,134.420,134.420,134.420,134.570,134.570,134.570,134.570,134.570,134.560,134.560,134.560,134.560,134.560,134.56,134.560,134.560,134.570,134.570,134.570,134.540,134.540,134.540,134.540,134.540,134.540,134.940,134.940,134.940,134.940,134.910,134.930,134.930,134.930,134.930,134.930,134.930,134.930,133.290,133.310,133.300,133.300,133.300,133.300,133.300,133.300,133.310,133.310,133.310,133.310,133.310,133.310,133.310,133.310,133.310,133.300,133.300,133.300,133.300,133.300,133.240,133.240,120.490,120.490,120.470,120.260,119.990,119.970,119.950,119.950,119.970,119.970,119.970,119.970,119.970,119.970,119.970,119.970,119.970,119.990,119.990,119.640,119.600,119.600,119.650,120.020,120.020,120.020,120.020,120.020,120.020,120.000,120.000,119.810,119.760,119.750,119.750,119.750,106.340,106.340,106.340,106.340,106.340,106.430
1999-08,90.030,90.030,90.030,90.030,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.02,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.020,89.990,89.990,89.990,89.990,89.980,89.990,89.990,89.990,89.990,89.990,89.990,89.990,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.100,90.090,90.090,81.480,81.480,81.420,81.430,81.420,81.410,81.400,81.380,81.380,81.380,81.380,81.380,81.380,81.380,81.380,81.380,81.380,81.400,81.400,81.160,81.350,81.350,81.430,81.510,81.510,81.510,81.510,81.510,81.510,81.500,81.500,81.500,81.500,81.500,81.500,81.500,72.370,72.370,72.370,72.370,72.370,72.380
1999-09,90.060,90.060,90.060,90.060,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.05,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.050,90.020,90.020,90.020,90.020,90.010,90.020,90.020,90.020,90.020,90.020,90.020,90.020,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.130,90.120,90.120,81.500,81.500,81.440,81.450,81.440,81.430,81.410,81.400,81.400,81.400,81.400,81.400,81.400,81.400,81.400,81.400,81.400,81.410,81.410,81.170,81.370,81.370,81.440,81.510,81.510,81.520,81.520,81.520,81.520,81.510,81.510,81.510,81.510,81.510,81.510,81.510,72.380,72.380,72.380,72.380,72.380,72.390
1999-10,90.080,90.080,90.080,90.080,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.07,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.040,90.040,90.040,90.040,90.030,90.040,90.040,90.040,90.040,90.040,90.040,90.040,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.150,90.140,90.140,81.520,81.520,81.460,81.460,81.460,81.440,81.430,81.410,81.420,81.420,81.420,81.420,81.420,81.420,81.420,81.420,81.420,81.430,81.430,81.190,81.380,81.380,81.460,81.530,81.530,81.540,81.540,81.540,81.540,81.530,81.530,81.520,81.530,81.530,81.530,81.530,72.400,72.400,72.400,72.400,72.400,72.400
1999-11,144.350,144.350,144.350,144.350,144.340,144.340,144.340,144.340,144.340,144.340,144.340,144.340,144.340,144.340,144.34,144.340,144.340,144.330,144.330,144.330,144.330,144.330,144.330,144.330,144.330,144.330,144.550,144.550,144.550,144.550,144.690,144.710,144.710,144.710,144.710,144.710,144.710,144.710,145.460,145.430,145.430,145.430,145.430,145.430,145.430,145.430,145.430,145.420,145.420,145.420,145.410,145.410,145.410,145.410,145.410,145.430,145.430,145.430,145.430,145.430,145.530,145.530,131.610,131.610,131.460,131.470,131.450,131.430,131.410,131.360,131.360,131.360,131.360,131.360,131.360,131.360,131.360,131.360,131.360,131.370,131.370,130.980,131.810,131.810,132.060,131.780,131.780,131.790,131.780,131.780,131.790,131.790,131.780,131.900,131.900,131.910,131.910,131.910,117.130,117.130,117.130,117.130,117.130,117.210
1999-12,90.100,90.100,90.100,90.100,90.090,90.090,90.090,90.090,90.090,90.090,90.090,90.090,90.090,90.090,90.09,90.090,90.090,90.090,90.090,90.090,90.090,90.090,90.090,90.090,90.090,90.090,90.060,90.060,90.060,90.060,90.050,90.060,90.060,90.060,90.060,90.060,90.060,90.060,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.180,90.170,90.170,81.550,81.550,81.490,81.490,81.480,81.470,81.460,81.440,81.450,81.450,81.450,81.450,81.450,81.450,81.450,81.450,81.450,81.460,81.460,81.220,81.410,81.410,81.490,81.570,81.570,81.580,81.580,81.580,81.580,81.570,81.570,81.560,81.570,81.570,81.570,81.570,72.430,72.430,72.430,72.430,72.430,72.440
2000-01,90.110,90.110,90.110,90.110,90.100,90.100,90.100,90.100,90.100,90.110,90.110,90.110,90.110,90.110,90.11,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.070,90.070,90.070,90.070,90.060,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,81.560,81.560,81.500,81.500,81.500,81.490,81.470,81.460,81.460,81.460,81.460,81.460,81.460,81.460,81.460,81.460,81.460,81.480,81.480,81.230,81.430,81.430,81.500,81.590,81.590,81.600,81.600,81.600,81.600,81.590,81.590,81.580,81.590,81.590,81.590,81.590,72.450,72.450,72.450,72.450,72.450,72.460
2000-02,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.11,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.110,90.080,90.080,90.080,90.080,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.070,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,90.190,81.560,81.560,81.500,81.500,81.500,81.490,81.480,81.460,81.470,81.470,81.470,81.470,81.470,81.470,81.470,81.470,81.470,81.480,81.480,81.240,81.430,81.430,81.510,81.590,81.590,81.600,81.600,81.600,81.600,81.590,81.590,81.580,81.590,81.590,81.590,81.590,72.450,72.450,72.450,72.450,72.450,72.460
2000-03,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.51,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.510,91.490,91.490,91.490,91.490,91.480,91.490,91.490,91.490,91.490,91.490,91.490,91.490,91.420,91.430,91.430,91.430,91.430,91.430,91.430,91.430,91.420,91.430,91.430,91.430,91.430,91.430,91.430,91.430,91.430,91.430,91.430,91.430,91.430,91.430,91.420,91.420,82.670,82.670,82.620,82.620,82.620,82.600,82.590,82.580,82.580,82.580,82.580,82.580,82.580,82.580,82.580,82.580,82.580,82.590,82.590,82.350,82.520,82.520,82.590,82.700,82.700,82.700,82.700,82.700,82.700,82.690,82.690,82.680,82.680,82.680,82.680,82.680,73.420,73.420,73.420,73.420,73.420,73.430
2000-04,91.830,91.830,91.830,91.830,91.820,91.820,91.820,91.820,91.820,91.820,91.820,91.820,91.830,91.830,91.83,91.830,91.830,91.820,91.820,91.820,91.830,91.830,91.830,91.830,91.830,91.830,91.810,91.810,91.810,91.810,91.800,91.800,91.800,91.800,91.800,91.800,91.800,91.800,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.770,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.770,91.770,82.990,82.990,82.940,82.940,82.940,82.930,82.910,82.900,82.900,82.900,82.900,82.900,82.900,82.900,82.900,82.900,82.900,82.910,82.910,82.670,82.840,82.840,82.900,83.000,83.000,83.010,83.010,83.010,83.010,83.000,83.000,82.990,82.990,82.990,82.990,82.990,73.700,73.700,73.700,73.700,73.700,73.710
2000-05,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.78,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.780,91.760,91.760,91.760,91.760,91.750,91.750,91.750,91.750,91.750,91.750,91.750,91.750,91.880,91.880,91.880,91.880,91.880,91.880,91.880,91.880,91.870,91.880,91.880,91.880,91.880,91.880,91.880,91.880,91.880,91.880,91.880,91.880,91.880,91.880,91.870,91.870,83.080,83.080,83.030,83.030,83.030,83.020,83.000,82.990,82.990,82.990,82.990,82.990,82.990,82.990,82.990,82.990,82.990,83.000,83.000,82.760,82.930,82.930,83.000,83.100,83.100,83.110,83.110,83.110,83.110,83.100,83.100,83.090,83.090,83.090,83.090,83.090,73.790,73.790,73.790,73.790,73.790,73.800
